X,Y,SiteName,ObservationID,InvasiveName,ObservationDate,Observer,SurveyType,Latitude,Longitude,Town,GrossArea,InfestedArea,PlantDescription,DistributionName,AssessmentDate,TreatmentDate,TreatmentEffectiveness,TreatmentType,TreatmentPerson,TreatmentAssessmentDate,Assessor,TreatmentAssessmentNotes,TreatmentHours,ChemicalName,ChemicalConsentration,ChemicalOunces,ApplicationMethod,CertifiedApplicator,EPARegistationNumber
442705.357488695,108998.380896387,Lk. St. Catherine SP,3174,Hemlock Woolly Adelgid,Nov 24 2020 ,Jim Esden,Visual Survey,43.4789956238397,-73.2081700563354,Poultney,,,,,,,,,Jim Esden,,,,,,,,,,
522152.834453595,147254.917384053,Linny Levin Trail - west,3175,Hemlock Woolly Adelgid,Dec  4 2020 ,Jim Esden,Visual Survey,43.8251706853841,-72.2246254682464,Thetford,,,,,,,,,Jim Esden,,,,,,,,,,
519485.803543023,143291.219450886,Union Village Dam,3176,Hemlock Woolly Adelgid,Dec  8 2020 ,Jim Esden,Visual Survey,43.7896369130643,-72.257868766777,Thetford,,,,,,,,,Jim Esden,,,,,,,,,,
517230.49087012,147051.474600009,Rt. 132 and Gove Hill Rd.,3177,Hemlock Woolly Adelgid,Dec  8 2020 ,Jim Esden,Visual Survey,43.8235279894291,-72.2857739937391,Thetford,,,,,,,,,Jim Esden,,,,,,,,,,
503717.96959362,85847.73260819,Muckross SP,3178,Hemlock Woolly Adelgid,Dec  4 2020 ,Jim Esden,Visual Survey,43.2728275023073,-72.454155161344,Springfield,,,,,,,,,Jim Esden,,,,,,,,,,
489030.309864872,28100.2520317249,Sweet Pond SP,3179,Hemlock Woolly Adelgid,Dec  1 2020 ,Jim Esden,Visual Survey,42.7529464619075,-72.6340271234436,Guilford,,,,,,,,,Jim Esden,,,,,,,,,,
488989.289336547,28044.7751617283,Sweet Pond SP,3180,Elongate Hemlock Scale,Dec  1 2020 ,Jim Esden,Visual Survey,42.7524076113453,-72.6344777345581,Guilford,,,,,,,,,Jim Esden,,,,,,,,,,
495740.216484861,36579.7299787248,Cersosimo - Brattleboro,3181,Elongate Hemlock Scale,Dec  1 2020 ,Jim Esden,Visual Survey,42.8292888537317,-72.5520713377812,Brattleboro,,,,,,,,,Jim Esden,,,,,,,,,,
496875.192366248,33191.0247060791,Vernon,3182,Elongate Hemlock Scale,Dec  1 2020 ,Jim Esden,Visual Survey,42.7987711146816,-72.5382288184931,Vernon,,,,,,,,,Jim Esden,,,,,,,,,,
507251.755373831,98559.8930970267,Wilgus SP,3183,Hemlock Woolly Adelgid,Dec 15 2020 ,Jim Esden,Visual Survey,43.3872133041892,-72.4104757308884,Weathersfield,,,,,,,,,Jim Esden,,,,,,,,,,
508129.676878993,109626.196906213,Paradise Park,3184,Hemlock Woolly Adelgid,Dec 15 2020 ,Jim Esden,Visual Survey,43.4868217672807,-72.3995162248535,Windsor,,,,,,,,,Jim Esden,,,,,,,,,,
507267.960210236,98559.9105040994,Wilgus SP,3185,Elongate Hemlock Scale,Dec 15 2020 ,Jim Esden,Visual Survey,43.387170420974,-72.4103469848556,Weathersfield,,,,,,,,,Jim Esden,,,,,,,,,,
508129.663468473,109637.306731041,Paradise Park,3186,Elongate Hemlock Scale,Dec 15 2020 ,Jim Esden,Visual Survey,43.4869359342036,-72.3995376825256,Windsor,,,,,,,,,Jim Esden,,,,,,,,,,
521639.857588565,139253.643560941,Hemlock Rd.,3187,Hemlock Woolly Adelgid,Dec 28 2020 ,Jim Esden,Visual Survey,43.7532011255969,-72.2313309907837,Norwich,,,,,,,,,Jim Esden,,,,,,,,,,
521648.055278999,139209.228289711,Hemlock Rd.,3188,Elongate Hemlock Scale,Dec 28 2020 ,Jim Esden,Visual Survey,43.7528446377567,-72.2312237024231,Norwich,,,,,,,,,Jim Esden,,,,,,,,,,
522857.722077181,145779.589993927,I-91 exit 14 exchange,3189,Hemlock Woolly Adelgid,Dec 28 2020 ,Jim Esden,Visual Survey,43.8118712242813,-72.21590292453,Thetford,,,,,,,,,Jim Esden,,,,,,,,,,
522857.722077181,145779.589993927,I-91 exit 14 exchange,3190,Elongate Hemlock Scale,Dec 28 2020 ,Jim Esden,Visual Survey,43.8119099348109,-72.2159136533661,Thetford,,,,,,,,,Jim Esden,,,,,,,,,,
463909.30535354,105740.571515374,White Rocks NRA,3191,Hemlock Woolly Adelgid,Dec 29 2020 ,Jim Esden,Aerial Survey Ground Check,43.451043140988,-72.945860743515,Wallingford,,,,,,,,,Jim Esden,,,,,,,,,,
463917.518182967,105762.747744386,White Rock Recreation Area,3192,Elongate Hemlock Scale,Dec 29 2020 ,Jim Esden,Visual Survey,43.4512274740293,-72.9457856416626,Wallingford,,,,,,,,,Jim Esden,,,,,,,,,,
441800.935205229,111072.725226441,Buczek Marsh WMA,3193,Hemlock Woolly Adelgid,Dec 29 2020 ,Jim Esden,Visual Survey,43.4976303495526,-73.2196069955749,Poultney,,,,,,,,,Jim Esden,,,,,,,,,,
441816.726579541,111028.145834227,Buczek Marsh WMA,3194,Elongate Hemlock Scale,Dec 29 2020 ,Jim Esden,Visual Survey,43.4972204578917,-73.2193709611816,Poultney,,,,,,,,,Jim Esden,,,,,,,,,,
460721.486194693,96214.8383180197,Otter Creek WMA,3195,Hemlock Woolly Adelgid,Dec 29 2020 ,Jim Esden,Visual Survey,43.3650724344169,-72.98459184169,Mount Tabor,,,,,,,,,Jim Esden,,,,,,,,,,
460721.486194693,96214.8383180197,Otter Creek WMA,3196,Elongate Hemlock Scale,Dec 29 2020 ,Jim Esden,Visual Survey,43.3650646346236,-72.9846240281982,Mount Tabor,,,,,,,,,Jim Esden,,,,,,,,,,
527313.322642969,157940.436829149,Lake Morey boat access,3197,Hemlock Woolly Adelgid,Feb 24 2021 ,Jim Esden,Visual Survey,43.9211510477951,-72.1599198579712,Fairlee,,,,,,,,,Jim Esden,,,,,,,,,,
527321.445111287,157918.248543622,Lake Morey boat access,3198,Elongate Hemlock Scale,Feb 24 2021 ,Jim Esden,Visual Survey,43.9210088538574,-72.1598099916804,Fairlee,,,,,,,,,Jim Esden,,,,,,,,,,
522167.182740642,147777.164176627,Thetford Hill SP Sanborn Block,3199,Hemlock Woolly Adelgid,Feb 26 2021 ,Jon Cherico,Visual Survey,43.82994,-72.22443,Thetford,,,,,,,,,Jon Cherico,,,,,,,,,,
521233.142393399,145574.221120378,Thetford Hill SP campground,3200,Hemlock Woolly Adelgid,Feb 24 2021 ,Jon Cherico,Visual Survey,43.81012,-72.2361,Thetford,,,,,,,,,Jon Cherico,,,,,,,,,,
470364.198105177,273058.768629594,Lake Carmi SP,3201,Hemlock Woolly Adelgid,Feb 19 2021 ,Dan Dillner,Visual Survey,44.95712,-72.87559,Franklin,,,,,,,,,Dan Dillner,,,,,,,,,,
443724.927758982,235941.642282333,Sandbar WMA,3202,Hemlock Woolly Adelgid,Feb 26 2021 ,Dan Dillner,Visual Survey,44.62145,-73.20913,Milton,,,,,,,,,Dan Dillner,,,,,,,,,,
440125.589879397,128164.91159788,Bomoseen SP - Glen Lake Block,3203,Hemlock Woolly Adelgid,Mar 12 2021 ,Jim Esden,Visual Survey,43.651253041629,-73.2422019243164,Fair Haven,,,,,,,,,Jim Esden,,,,,,,,,,
442063.147529479,132970.067022935,Half Moon SP,3204,Hemlock Woolly Adelgid,Mar 12 2021 ,Jim Esden,Visual Survey,43.6947387518812,-73.2187272310181,Hubbardton,,,,,,,,,Jim Esden,,,,,,,,,,
458701.839332287,86683.4290897307,Emerald Lake State Park,3205,Hemlock Woolly Adelgid,Mar 22 2021 ,Lars Lund,Visual Survey,43.27921,-73.00883,Dorset,,,,,,,,,Lars Lund,,,,,,,,,,
456115.668509979,73334.5819725473,Lye Brook trail head,3206,Hemlock Woolly Adelgid,Mar 25 2021 ,Lars Lund,Visual Survey,43.15887,-73.03961,Manchester,,,,,,,,,Lars Lund,,,,,,,,,,
460614.230239947,90316.0867950202,Griffith Lake trail head,3207,Hemlock Woolly Adelgid,Mar 25 2021 ,Lars Lund,Visual Survey,43.31202,-72.98553,Dorset,,,,,,,,,Lars Lund,,,,,,,,,,
504042.483210323,86170.0911626748,Muckross Sp,3208,Hemlock Woolly Adelgid,Jan 19 2022 ,Jim Esden,Visual Survey,43.2756954256491,-72.4501563310547,Springfield,,,,,,,,,Jim Esden,,,,,,,,,,
507699.129275173,104137.454224693,Ascutney SP near Swoops and Loops trail,3209,Hemlock Woolly Adelgid,Jan 20 2022 ,Jim Esden,Visual Survey,43.437383653642,-72.4049128293915,Weathersfield,,,,,,,,,Jim Esden,,,,,,,,,,
507259.845858166,98571.0114261298,Wilgus SP,3210,Hemlock Woolly Adelgid,Jan 20 2022 ,Jim Esden,Visual Survey,43.3872592900909,-72.410371991541,Weathersfield,,,,,,,,,Jim Esden,,,,,,,,,,
442380.464534844,27898.5402782433,Mason Hill ,3211,Hemlock Woolly Adelgid,Jan 24 2022 ,Jim Esden,Visual Survey,42.7490057941805,-73.2037719618802,Pownal,,,,,,,,,Jim Esden,,,,,,,,,,
441538.451053619,43480.9758476837,Bennington Monument,3212,Hemlock Woolly Adelgid,Jan 24 2022 ,Jim Esden,Visual Survey,42.8892029564367,-73.2156801223755,Bennington,,,,,,,,,Jim Esden,,,,,,,,,,
507913.488290595,107737.269433649,Windsor Recreation Park,3213,Hemlock Woolly Adelgid,Jan 25 2022 ,Jim Esden,Visual Survey,43.4697856326609,-72.4021555185241,Windsor,,,,,,,,,Jim Esden,,,,,,,,,,
511028.853873921,122417.893237943,North Hartland Dam,3214,Hemlock Woolly Adelgid,Feb  1 2022 ,Jim Esden,Visual Survey,43.6019271179854,-72.3633632414555,Hartland,,,,,,,,,Jim Esden,,,,,,,,,,
510375.469040278,127249.752466162,Hurricane Town Forest,3215,Hemlock Woolly Adelgid,Feb  1 2022 ,Jim Esden,Visual Survey,43.64537946171,-72.3714083383274,Hartford,,,,,,,,,Jim Esden,,,,,,,,,,
506506.417585699,90038.0975879608,Springfield Quarry ,3216,Hemlock Woolly Adelgid,Feb  1 2022 ,Jim Esden,Visual Survey,43.3105100594259,-72.4198066756269,Springfield,,,,,,,,,Jim Esden,,,,,,,,,,
522056.492409934,147199.044361422,Zebedee Wetlands,3217,Hemlock Woolly Adelgid,Feb  2 2022 ,Jim Esden,Visual Survey,43.8246685904573,-72.2257949113769,Thetford,,,,,,,,,Jim Esden,,,,,,,,,,
527353.431548978,157951.712968484,Lake Morey boat access,3218,Hemlock Woolly Adelgid,Feb  2 2022 ,Jim Esden,Visual Survey,43.9212612124177,-72.1594292820301,Fairlee,,,,,,,,,Jim Esden,,,,,,,,,,
489933.580342589,41195.8385575915,Sunset Lake Rd.,3219,Elongate Hemlock Scale,Feb  4 2022 ,Forester,Incidental Observation,42.8708147346376,-72.6231909990234,Brattleboro,,,,,,,,,Forester,,,,,,,,,,
460650.189625498,107614.201760216,Elfin Lake,3220,Hemlock Woolly Adelgid,Feb  7 2022 ,Jim Esden,Visual Survey,43.4677300102094,-72.9862655401153,Wallingford,,,,,,,,,Jim Esden,,,,,,,,,,
460683.074990119,107702.891319042,Elfin Lake,3221,Elongate Hemlock Scale,Feb  7 2022 ,Jim Esden,Visual Survey,43.4685483701748,-72.9859006404877,Wallingford,,,,,,,,,Jim Esden,,,,,,,,,,
440101.686484815,128198.45862738,Bomoseen SP - Glen Lake Block,3222,Hemlock Woolly Adelgid,Feb  8 2022 ,Jim Esden,Visual Survey,43.6516362559067,-73.2425023317261,Fair Haven,,,,,,,,,Jim Esden,,,,,,,,,,
519598.451586595,143302.660305542,Union Village Dam,3223,Hemlock Woolly Adelgid,Feb  8 2022 ,Jim Esden,Visual Survey,43.7897241734869,-72.2564793825073,Thetford,,,,,,,,,Jim Esden,,,,,,,,,,
519533.965007831,143335.802510426,Union Village Dam,3224,Elongate Hemlock Scale,Feb  8 2022 ,Jim Esden,Visual Survey,43.7899549731982,-72.2572733163757,Thetford,,,,,,,,,Jim Esden,,,,,,,,,,
440116.926521047,128098.322602397,Bomoseen SP - Glen Lake Block,3225,Elongate Hemlock Scale,Feb  8 2022 ,Jim Esden,Visual Survey,43.6506588522847,-73.2423435503583,Fair Haven,,,,,,,,,Jim Esden,,,,,,,,,,
478837.184509147,197395.834539453,Steven's Brk. Rd.,3226,Hemlock Woolly Adelgid,Feb  9 2022 ,Jon Cherico,Visual Survey,44.2764658083293,-72.7650548822973,Moretown,,,,,,,,,Jon Cherico,,,,,,,,,,
473414.066935195,204615.92437446,Camel's Hump Rd.,3227,Hemlock Woolly Adelgid,Feb  9 2022 ,Jon Cherico,Visual Survey,44.3413122851221,-72.8334072990063,Duxbury,,,,,,,,,Jon Cherico,,,,,,,,,,
522857.645798947,145801.81092244,I-91 thetford exit,3228,Hemlock Woolly Adelgid,Feb 10 2022 ,Jim Esden,Visual Survey,43.8120565184631,-72.2158814668579,Thetford,,,,,,,,,Jim Esden,,,,,,,,,,
442704.507038584,108898.392207573,Lake St. Catherine State Park,3229,Hemlock Woolly Adelgid,Feb 11 2022 ,Lars Lund,Visual Survey,43.478138215976,-73.2082129716797,Poultney,,,,,,,,,Lars Lund,,,,,,,,,,
441882.292112355,111127.575957602,Buczek WMA,3230,Hemlock Woolly Adelgid,Feb 16 2022 ,Jim Esden,Visual Survey,43.4980526909953,-73.2185555696411,Poultney,,,,,,,,,Jim Esden,,,,,,,,,,
441868.12896847,132793.982119231,Half Moon SP,3231,Hemlock Woolly Adelgid,Feb 16 2022 ,Jim Esden,Visual Survey,43.6931128048529,-73.2211304902954,Hubbardton,,,,,,,,,Jim Esden,,,,,,,,,,
517271.085992129,146907.142560935,Gove Hill Rd.,3232,Hemlock Woolly Adelgid,Feb 22 2022 ,Jim Esden,Visual Survey,43.8222380399173,-72.2853399515076,Thetford,,,,,,,,,Jim Esden,,,,,,,,,,
514309.420933643,128756.878876111,Hartford Sch. riparian zone Up Stream end,3233,Hemlock Woolly Adelgid,Feb 21 2022 ,Volunteer,Visual Survey,43.6589484154605,-72.3225904703064,Hartford,,,,,,,,,Volunteer,,,,,,,,,,
514156.446210268,128623.231115501,Hartford Sch. riparian zone mid-section,3234,Hemlock Woolly Adelgid,Feb 21 2022 ,Volunteer,Visual Survey,43.6577111551284,-72.3245431184692,Hartland,,,,,,,,,Volunteer,,,,,,,,,,
442281.45761316,216384.779581688,Red Rocks,3235,Hemlock Woolly Adelgid,Feb  1 2022 ,Josh Halman,Visual Survey,44.44542,-73.22509,South Burlington,,,,,,,,,Josh Halman,,,,,,,,,,
460522.287454377,216948.735083627,Mill Brook,3236,Hemlock Woolly Adelgid,Mar  4 2022 ,Josh Halman,Visual Survey,44.4517,-72.99604,Jericho,,,,,,,,,Josh Halman,,,,,,,,,,
445726.816240162,172762.408715443,Beldin's Falls,3237,Hemlock Woolly Adelgid,Mar  4 2022 ,Josh Halman,Aerial Survey Ground Check,44.05312,-73.1773,_Unknown,,,,,,,,,Josh Halman,,,,,,,,,,
439897.469512793,196915.039959345,Williams Woods,3238,Hemlock Woolly Adelgid,Feb 11 2022 ,Josh Halman,Visual Survey,44.27001,-73.25278,Charlotte,,,,,,,,,Josh Halman,,,,,,,,,,
442859.261138455,197777.522131312,MT. PHILO STATE PARK,3240,Garlic mustard,May  6 2022 ,Elizabeth Spinney,Invasive Search/Survey,44.2780243753756,-73.2157805540018,Charlotte,232,4,Flowers,Scattered Dense Patches,May  6 2022 ,May  6 2022 ,,Mechanical,Elizabeth Spinney,,,,3,,,,,,
442859.261138455,197777.522131312,MT. PHILO STATE PARK,3240,Garlic mustard,May  6 2022 ,Elizabeth Spinney,Invasive Search/Survey,44.2780243753756,-73.2157805540018,Charlotte,232,4,Flowers,Scattered Dense Patches,May  6 2022 ,May 10 2022 ,,Mechanical,Elizabeth Spinney,May 19 2022 ,,,5,,,,,,
507259.821990368,98593.2306875661,Wilgus SP,3241,Hemlock Woolly Adelgid,Nov 22 2022 ,Jim Esden,Visual Survey,43.3874555832003,-72.4103737072517,Weathersfield,,,,,,,,,Jim Esden,,,,,,,,,,
507267.936315844,98582.1297651513,Wilgus SP,3242,Elongate Hemlock Scale,Nov 22 2022 ,Jim Esden,Visual Survey,43.3873565079343,-72.4103308916015,Weathersfield,,,,,,,,,Jim Esden,,,,,,,,,,
508380.633750326,109470.966739599,Paradise Park,3243,Hemlock Woolly Adelgid,Nov 23 2022 ,Jim Esden,Visual Survey,43.4854247607902,-72.3964263200683,Windsor,,,,,,,,,Jim Esden,,,,,,,,,,
507881.252584954,107626.133599292,Windsor Recreation Park,3244,Hemlock Woolly Adelgid,Nov 22 2022 ,Jim Esden,Visual Survey,43.4687965620528,-72.4025823891542,Windsor,,,,,,,,,Jim Esden,,,,,,,,,,
522874.118663731,145690.761543744,I-91 exit 14,3245,Hemlock Woolly Adelgid,Nov 28 2022 ,Jim Esden,Visual Survey,43.8111117969802,-72.2156668901367,Thetford,,,,,,,,,Jim Esden,,,,,,,,,,
519557.915064152,143402.535855008,Union Village Dam,3246,Hemlock Woolly Adelgid,Nov 28 2022 ,Jim Esden,Visual Survey,43.7905900556372,-72.2570372819824,Thetford,,,,,,,,,Jim Esden,,,,,,,,,,
522921.574041717,155257.21883865,Treasure Island,3247,Hemlock Woolly Adelgid,Nov 29 2022 ,Jim Esden,Visual Survey,43.8971931792844,-72.2146651212421,Thetford,,,,,,,,,Jim Esden,,,,,,,,,,
522128.850677907,147210.39515167,Linny Levine Trail,3248,Hemlock Woolly Adelgid,Nov 23 2022 ,Jim Esden,Visual Survey,43.8248041337513,-72.2248775958938,Thetford,,,,,,,,,Jim Esden,,,,,,,,,,
527337.369687106,157951.646755309,Lake Morey boat access,3249,Hemlock Woolly Adelgid,Dec  2 2022 ,Jim Esden,Visual Survey,43.9212661896804,-72.159640789032,Fairlee,,,,,,,,,Jim Esden,,,,,,,,,,
517311.307222628,146907.247042008,Gove Hill Rd.,3250,Hemlock Woolly Adelgid,Dec  2 2022 ,Jim Esden,Visual Survey,43.8222225583865,-72.2847605943603,Thetford,,,,,,,,,Jim Esden,,,,,,,,,,
507856.926150844,107670.544414568,Windsor Recreation Park,3251,Elongate Hemlock Scale,Nov 22 2022 ,Jim Esden,Visual Survey,43.4691658387284,-72.4028850793762,Windsor,,,,,,,,,Jim Esden,,,,,,,,,,
507921.658054712,107670.620194449,Paradise Park,3252,Elongate Hemlock Scale,Nov 23 2022 ,Jim Esden,Visual Survey,43.4692242885609,-72.4020707921072,Windsor,,,,,,,,,Jim Esden,,,,,,,,,,
517327.453558087,146885.067939627,Gove Hill Rd.,3253,Elongate Hemlock Scale,Dec  2 2022 ,Jim Esden,Visual Survey,43.8220058165339,-72.2846380473462,Thetford,,,,,,,,,Jim Esden,,,,,,,,,,
527353.431548978,157951.712968484,Lake Morey boat access,3254,Elongate Hemlock Scale,Dec  2 2022 ,Jim Esden,Visual Survey,43.9213272443736,-72.1593726873321,Fairlee,,,,,,,,,Jim Esden,,,,,,,,,,
522112.762880855,147210.341683269,Linny Levine Trail,3255,Elongate Hemlock Scale,Nov 23 2022 ,Jim Esden,Visual Survey,43.8247614757759,-72.2251082658691,Thetford,,,,,,,,,Jim Esden,,,,,,,,,,
522897.624808916,155212.693147834,Treasure Island,3256,Elongate Hemlock Scale,Nov 29 2022 ,Jim Esden,Visual Survey,43.8967659857064,-72.2149920403212,Thetford,,,,,,,,,Jim Esden,,,,,,,,,,
519622.368404818,143380.504300589,Union Village Dam,3257,Elongate Hemlock Scale,Nov 28 2022 ,Jim Esden,Visual Survey,43.7904057277395,-72.2562218904419,Thetford,,,,,,,,,Jim Esden,,,,,,,,,,
522857.645798947,145801.81092244,I-91 exit 14,3258,Elongate Hemlock Scale,Nov 28 2022 ,Jim Esden,Visual Survey,43.8121277456915,-72.21590292453,Thetford,,,,,,,,,Jim Esden,,,,,,,,,,
460447.202857773,96438.6366835709,Otter Creek WMA,3259,Hemlock Woolly Adelgid,Dec 14 2022 ,Jim Esden,Visual Survey,43.3670734943814,-72.9879645556951,Mount Tabor,,,,,,,,,Jim Esden,,,,,,,,,,
460455.502859957,96471.9181271542,OTTER CREEK WMA,3260,Elongate Hemlock Scale,Dec 14 2022 ,Jim Esden,Visual Survey,43.3674367655289,-72.9879285097046,Mount Tabor,,,,,,,,,Jim Esden,,,,,,,,,,
460691.944266978,107836.161850262,Elfin Lake,3261,Hemlock Woolly Adelgid,Dec 14 2022 ,Jim Esden,Visual Survey,43.469717113313,-72.9858256578369,Wallingford,,,,,,,,,Jim Esden,,,,,,,,,,
460667.540262241,107814.083869786,Elfin Lake,3262,Elongate Hemlock Scale,Dec 14 2022 ,Jim Esden,Visual Survey,43.4695240120023,-72.9861046075744,Wallingford,,,,,,,,,Jim Esden,,,,,,,,,,
442380.557162006,27909.6487316609,Mason Hill ,3263,Hemlock Woolly Adelgid,Dec 22 2022 ,Jim Esden,Visual Survey,42.7490963449909,-73.2037772785775,Pownal,,,,,,,,,Jim Esden,,,,,,,,,,
442388.744113526,27909.5804700513,Mason Hill ,3264,Elongate Hemlock Scale,Dec 22 2022 ,Jim Esden,Visual Survey,42.7490787538027,-73.2037068605347,Pownal,,,,,,,,,Jim Esden,,,,,,,,,,
441473.386801602,43514.8579110609,Bennington Monument,3265,Hemlock Woolly Adelgid,Dec 22 2022 ,Jim Esden,Visual Survey,42.889515030035,-73.2165117263717,Bennington,,,,,,,,,Jim Esden,,,,,,,,,,
441473.386801602,43514.8579110609,Bennington Monument,3266,Elongate Hemlock Scale,Dec 22 2022 ,Jim Esden,Visual Survey,42.8894993086949,-73.2165170907898,Bennington,,,,,,,,,Jim Esden,,,,,,,,,,
444621.833032197,58086.7539250033,SHAFTSBURY SP,3267,Hemlock Woolly Adelgid,Dec 22 2022 ,Jim Esden,Visual Survey,43.0209010681515,-73.1794167756958,Shaftsbury,,,,,,,,,Jim Esden,,,,,,,,,,
444613.502170104,58064.6019351814,SHAFTSBURY SP,3268,Elongate Hemlock Scale,Dec 22 2022 ,Jim Esden,Visual Survey,43.0207230112311,-73.1795452711202,Shaftsbury,,,,,,,,,Jim Esden,,,,,,,,,,
502524.317058961,86813.7028360333,toonerville trail,3269,Hemlock Woolly Adelgid,Dec 27 2022 ,Jim Esden,Visual Survey,43.2814567494829,-72.4688674211426,Springfield,,,,,,,,,Jim Esden,,,,,,,,,,
502524.317058961,86813.7028360333,toonerville trail,3270,Elongate Hemlock Scale,Dec 27 2022 ,Jim Esden,Visual Survey,43.281507808606,-72.4689360488713,Springfield,,,,,,,,,Jim Esden,,,,,,,,,,
503677.375378267,85858.8198978585,MUCKROSS SP,3271,Hemlock Woolly Adelgid,Dec 27 2022 ,Jim Esden,Visual Survey,43.2729402587249,-72.4546935913,Springfield,,,,,,,,,Jim Esden,,,,,,,,,,
503709.845881015,85858.8375721238,Muckross Sp,3272,Elongate Hemlock Scale,Dec 27 2022 ,Jim Esden,Visual Survey,43.2729295392378,-72.454295917413,Springfield,,,,,,,,,Jim Esden,,,,,,,,,,
510302.994255062,127160.759306836,Hartford Town Forest,3273,Hemlock Woolly Adelgid,Dec 27 2022 ,Jim Esden,Visual Survey,43.6446020577214,-72.3722941110324,Hartford,,,,,,,,,Jim Esden,,,,,,,,,,
510278.807148274,127149.611985928,Hartford Town Forest,3274,Elongate Hemlock Scale,Dec 27 2022 ,Jim Esden,Visual Survey,43.644469426169,-72.3725837690718,Hartford,,,,,,,,,Jim Esden,,,,,,,,,,
442156.519941142,132580.370062404,Half Moon SP,3275,Hemlock Woolly Adelgid,Dec 28 2022 ,Jim Esden,Visual Survey,43.6911510864193,-73.2175079816624,Hubbardton,,,,,,,,,Jim Esden,,,,,,,,,,
440045.514903483,128232.294609596,Bomoseen SP - Glen Lake Block,3276,Hemlock Woolly Adelgid,Dec 28 2022 ,Jim Esden,Visual Survey,43.6518737986956,-73.2431889772339,Fair Haven,,,,,,,,,Jim Esden,,,,,,,,,,
440053.482540363,128221.112187744,Bomoseen SP - Glen Lake Block,3277,Elongate Hemlock Scale,Dec 28 2022 ,Jim Esden,Visual Survey,43.6518070384833,-73.2430602312012,Fair Haven,,,,,,,,,Jim Esden,,,,,,,,,,
442148.458099164,132580.439808932,Half Moon SP,3278,Elongate Hemlock Scale,Dec 28 2022 ,Jim Esden,Visual Survey,43.6912193386429,-73.2176244930465,Hubbardton,,,,,,,,,Jim Esden,,,,,,,,,,
442587.602832657,109421.588806316,Lake St. Catherine State Park,3279,Hemlock Woolly Adelgid,Jan  4 2023 ,Jim Esden,Visual Survey,43.4827841382899,-73.2097402149119,Poultney,,,,,,,,,Jim Esden,,,,,,,,,,
442554.391212856,109321.875958688,Lake St. Catherine State Park,3280,Elongate Hemlock Scale,Jan  4 2023 ,Jim Esden,Visual Survey,43.4819341793553,-73.210079789154,Poultney,,,,,,,,,Jim Esden,,,,,,,,,,
441792.367159811,111017.245693481,Buczek WMA,3281,Hemlock Woolly Adelgid,Jan  4 2023 ,Jim Esden,Visual Survey,43.4970565005433,-73.2197142839355,Poultney (v),,,,,,,,,Jim Esden,,,,,,,,,,
442554.391212856,109321.875958688,Buczek WMA,3282,Elongate Hemlock Scale,Jan  4 2023 ,Jim Esden,Visual Survey,43.4818687873407,-73.2101012468262,Poultney,,,,,,,,,Jim Esden,,,,,,,,,,
522295.427454606,147910.920104763,Thetford State Forest,3283,Hemlock Woolly Adelgid,Jan 11 2023 ,Jim Esden,Visual Survey,43.831143180556,-72.2228026972323,Thetford,,,,,,,,,Jim Esden,,,,,,,,,,
522343.424623416,147988.855482861,Thetford State Forest,3284,Elongate Hemlock Scale,Jan 11 2023 ,Jim Esden,Visual Survey,43.8318489070845,-72.2222303114172,Thetford,,,,,,,,,Jim Esden,,,,,,,,,,
507318.980195264,126090.260837579,Quechee Gorge Trail,3285,Hemlock Woolly Adelgid,Feb  8 2023 ,Jim Esden,Visual Survey,43.6349655512753,-72.4093223810119,Quechee,,,,,,,,,Jim Esden,,,,,,,,,,
507318.968059195,126101.370951294,Quechee Gorge Trail,3286,Elongate Hemlock Scale,Feb  8 2023 ,Jim Esden,Visual Survey,43.6350952723091,-72.4092669697942,Quechee,,,,,,,,,Jim Esden,,,,,,,,,,
507764.572673164,103548.713118329,ascutney state park,3287,Hemlock Woolly Adelgid,Feb 18 2023 ,,Visual Survey,43.4320579621847,-72.4040829531059,Windsor,,,,,,,,,,,,,,,,,,,
438058.082195984,172818.787169576,Snake Mountain,3288,Hemlock Woolly Adelgid,Feb 21 2023 ,,Visual Survey,44.0529649090337,-73.27295435409,Addison,,,,,,,,,,,,,,,,,,,
467537.489058877,27423.5238575715,"Merrifield, Lone Pine and Flynn Rd. intersection",3289,Hemlock Woolly Adelgid,Jan 17 2023 ,Jim Esden,Visual Survey,42.7461938468332,-72.8965084825811,Whitingham,,,,,,,,,Jim Esden,,,,,,,,,,
